5wbflw|de9aufl de9ci30|0 1
5wbg89|de8rb5b de8vqgx|0 1
5wbhx1|de97f4d dea05hn|1 0
5wblvv|deah82h de8tj8a|1 0
5wbp8d|de8wcuy de8t7h1|0 1
5wbpmj de8ti8n de91u0b dea2joe deag43y|deapv40 del0qoz|1 0
5wbqua|de8uw1e de92ajj|0 1
5wbr7v de8tl3p|de8tose de8tmir|0 1
5wbrff|de9i9pa de95rm1|0 1
5wbs4g|de8x648 de8u5hz|1 0
5wbt8l|de8u2ei de8u3iz|1 0
5wbugl|de9roau de92t20|0 1
5wbv4b|de8ywtq de9p4z3|0 1
5wbw5i|dedpe5r degcniv|0 1
5wbx9z|de8w5ae de8v735|0 1
5wbxtn|de8vew4 de8v3v0|0 1
5wc0xx|de93m31 de90n4p|0 1
5wc27l de9owe2|defjcnz de9uaoz|0 1
5wc3d5|de8w8n8 de8wa3o|0 1
5wc5sk|de910ya deaz8j9|0 1
5wc5xj|de8yln3 de93t78|1 0
5wc70l|derufar decelfj|0 1
5wc79n|de905hd de8ytxq|1 0
5wc8x7|de8zdh6 de8zp6z|1 0
5wc9zx|de8xq7y de8yb4q|0 1
5wcf4x|de8zfl6 de90cgk|1 0
5wci5w|de930it de8zh2n|1 0
5wcige|de8zkyl de9aq9a|0 1
5wcki4|de9nf6y de90ije|0 1
5wclnj|de94phi de9a9wc|1 0
5wcm66|de9gpvg de90vej|0 1
5wcmqh de9ufhc|de9ukw8 de9wd6b|0 1
5wcrjc|de91zmg de91qir|0 1
5wcun9|de9q2qv de9k6m0|1 0
5wcv5a|deaca1f de9x9nq|0 1
5wcvzl|de9f6g4 de9rhn8|1 0
5wcxo1|de93i3d de93nnn|0 1
5wcxso|de9887t de97vmb|0 1
5wcypn|de93yl7 dea0fna|0 1
5wd3ql|de9g4wu de95d3r|1 0
5wd4z4|de9aze5 de9iawl|1 0
5wd51m|de9pw1t de9mf3b|1 0
5wd59t|de959xx de9uzhd|1 0
5wd6wl|de9a92r deaezpo|1 0
5wd7tx|de9772e de9hhi6|0 1
5wd8qo|de95w2v de95rwy|1 0
5wdcg6|de9wp3s de9eej2|0 1
5wdchn|de9kbnm deb0dly|1 0
5wddv6|de9l8d7 de9m1ni|0 1
5wdij0|de9hp2k de98umv|1 0
5wdj6t|de98575 de986ii|0 1
5wdjsb|de9cwq0 de98f35|0 1
5wdjso|de9jr47 de9bv7z|0 1
5wdous|de99x6k dea1keu|0 1
5wdr1c|dfgempr de9gqrb|0 1
5wdr30|de9a34g de9f4zt|1 0
5wduwq|de9b6db dea15x7|1 0
5wdwo3 de9bb7p|de9bskr de9bxy5|1 0
5wdynn de9doxz de9dq8a|de9ubf5 de9lthd|0 1
5wdzwd|de9ezbr de9dtmd|1 0
5we0gv de9ch3o|de9fmfa de9qzin|1 0
5we1ux|de9cjpq de9joq3|0 1
5we2ct|de9srtg deac1i2|1 0
5we362|dea62zm dea2yov|0 1
5we638|de9dsoi de9dnp5|0 1
5we7kq|de9f6xf de9e3hv|1 0
5webju|de9i6dp de9lraz|1 0
5wedil|de9g8d1 de9fy2e|0 1
5wedu3 de9fzmb|de9l0dg de9ovdg|0 1
5wef6l|de9n0s7 de9y37r|1 0
5wehv6|de9hdj1 de9gffr|0 1
5wej3m|de9hfu7 de9iop0|0 1
5wel18|deaak8y dea1n9r|0 1
5wem31|deaz7um de9vk6w|1 0
5wem7g de9hm66|de9hty9 de9lz78|1 0
5wep57|deargfv dea495i|0 1
5wev4p|de9m9q6 de9ujfk|1 0
5wey06|de9mfp9 de9nl9k|0 1
5weytt de9lzgu|dea3f07 de9ng8n|0 1
5wezy2|de9vfnp dfg2yfx|1 0
5wf069 de9mhae|deaqx38 de9q2it|0 1
5wf0gy|de9n0r0 de9p30q|1 0
5wf1fs|de9veyy de9xpl7|0 1
5wf22x|deaee53 de9n9ry|1 0
5wf68o de9wghd|deblt8z deanhbg|0 1
5wf77b|de9ncsw de9pir6|1 0
5wf8b0|de9ucsl dea4f7m|0 1
5wf8bo|de9mesl de9np22|1 0
5wffgt|de9worf dea6ywo|0 1
5wfh54|deahygn deahvab|1 0
5wfiku|deah5q8 dea9u7e|1 0
5wfjvc|de9q95k deb71nk|1 0
5wfkj9|de9p5c9 de9qc8z|1 0
5wfl94|de9oy5u de9xthc|0 1
5wfpv2|debutsk de9uddc|0 1
5wftat de9xyvl|de9ykkv dea1m0z|0 1
5wfubg dea08kt|debg75o dea3ere|0 1
5wfun0 de9r5vu|de9srco de9xia1|1 0
5wfvhl|deahf1j de9r982|1 0
5wfw3c|dea7ypj de9qvg9|0 1
5wfzuq|de9rgjm de9rh7q|0 1
5wg0ii|dea5pna dea7hm2|1 0
5wg189|de9znni de9zcwf|0 1
5wg1yf|dea08lx dea0ui1|1 0
5wg76s|deamwvt deay133|1 0
5wg7gu de9v52k de9vdhd|de9virj de9xjvp|0 1
5wg7in|deaigks dea4t28|0 1
5wg7lx|de9srqu de9uf2d|1 0
5wg9e9|dea4xte de9tjfi|1 0
5wgaw8|deb12qj debc27c|1 0
5wgbcf|deas9wd dea0j7j|1 0
5wgd9d|de9tn9a de9toxp|1 0
5wgdec|de9uatd deal2ud|1 0
5wgetj|deaqpdv de9vxmz|1 0
5wgga6|dea3w4p de9xkym|0 1
5wghcf|deahi5j dea7dv6|0 1
5wghpv|deae4db dea2dm2|0 1
5wghzo|dea0hfe de9v7j4|0 1
5wgmf8|de9vrea dea0qaz|1 0
5wgn0a de9vhv2 de9xb9u de9xc61|dea9a9y deax48j|0 1
5wgrdj|de9wooj de9w6xj|1 0
5wgro9 dea51ey|deabu5f deaodv6|1 0
5wgro9|deactiz deai09d|1 0
5wgs7h|deaabjk dea83nb|0 1
5wgtn5|dea0fub deazqum|1 0
5wgud6|deb8vf3 deb3b9e|0 1
5wgulb|de9xrad de9xj07|0 1
5wgv90|de9x4en de9y0sb|1 0
5wgvf2|deabkrw deadj01|0 1
5wgvps|debdha2 dec7g2v|1 0
5wgwix|dea6lfx deaj6f3|1 0
5wgxqo|deabi4a debad53|1 0
5wgymi|deaa99h dea9pyv|1 0
5wgzyl|dean1k1 dea8gma|1 0
5wgzzy|deau6l2 debal8d|1 0
5wh01r|deavctr deav4di|1 0
5wh0th|dea6jxf dea42lg|0 1
5wh2m8|debl1az deakm44|1 0
5wh305|deaxs60 dea18e9|1 0
5wh4od|dea1xdp deaun5n|1 0
5wh4uh|deb7d3m deam3ue|1 0
5wh5ba|debjmhm deafn05|0 1
5wh7n5|dea24np de9zokg|0 1
5wh8rv|deaa3u2 deailwy|1 0
5wh9gd dea1a8z|dea6ya3 dea31b7|1 0
5wh9l0|dea1fvw dea5w64|1 0
5wh9yn|deae4xv deae280|0 1
5whaqg dea9sw0|deabbhq deaqm8b|0 1
5whbjk dea0hvb|deabltq dea791m|1 0
5whbjk|dea1ys3 dea7rhv|0 1
5whble|dea0l8k deaea27|0 1
5whd5g|deaippr deah8k6|1 0
5whdrt dea4re1|debe1y0 deaebme|0 1
5wheso|dea1b04 dea32q4|1 0
5whf5z dea1bsm|dea6gdg dea1dwr|0 1
5whf5z dea1gc5|dea2twf deaapgt|0 1
5whf5z dea1hr3|deaxnye deagd1e|0 1
5whf5z|deb9n9l dea5sdq|0 1
5whfan|dea2xve dear44r|0 1
5whg5e|debb0ys dea1z5a|0 1
5whh4r dea2oro|deak77m deaiega|0 1
5whh4r|deaqqii dea36gf|0 1
5whhai|debcsd5 deb1lxp|0 1
5whhyf|deajfzf deamxl4|0 1
5whi8s|dea9i2y deaftcx|0 1
5whj3z|dea6u88 dea4w4o|1 0
5whjz0|dea3wek dea2lri|1 0
5whk2l dea8zzh|dealabm deagqcy|1 0
5whk7y deag2qd|deai4gl debojry|0 1
5whlrt|dea3hm3 dea8d8t|0 1
5whmpr dea56ps|dea8r68 dea9d3w|1 0
5whonx|dea7fsj dea6dkw|1 0
5whpt9|dea5dvs dea44ac|1 0
5whq67|deab8aw dea62aw|1 0
5whs9t|dea4pdb deaa0js|0 1
5whsfs|deah01d dearid7|1 0
5whsnq|deadmei dedyyna|0 1
5whu87 dea5qk9|dea82ik deaajfo|1 0
5whuf6|dea6hlk dea9f7j|0 1
5whuin|deakbhu deadn1w|0 1
5whuka dea9q7x|deact5r deaebgl|1 0
5whumx|deab4f3 deawpbr|0 1
5whx1n|dea7l8q dea6mfq|0 1
5wi0if|deaaeft dea7ste|1 0
5wi1rb|deay5az deayc59|0 1
5wi31u|deabnls deab81y|1 0
5wi4fp|deaby1a dea9hae|0 1
5wi5hq debv8sc|deciroj dec6wcw|0 1
5wi6ob|dea8vj4 dea8wv0|1 0
5wi6t0|dea83hg dea8kk3|1 0
5wi7cd|dea8c75 deb94f8|0 1
5wia5o|deabd2w dea9wkx|0 1
5wibth|dearbcq deaooi4|0 1
5wicex|dea9tod deb4904|0 1
5wicpt|dea9wod deaufmq|1 0
5wictl|deabz9f dealumx|0 1
5wigt8|deazvdd deawfnc|1 0
5wihkx|dg0ig20 deb94ld|0 1
5wikme|dead33k deadzbz|0 1
5wimfq|deac11s deacill|1 0
5winbp|deac94s deac804|0 1
5winr2 deb3boq|debaeon deekiy9|0 1
5wir7n|debet0y deanb3k|1 0
5wis46|deb9bf1 deam3a2|0 1
5wis5p|deatrl8 deayttf|0 1
5wit60|deaew79 dear1xk|1 0
5witdy|deagjat deafcil|1 0
5wiuwl|deaenmj deb0qfk|1 0
5wivyq|deamkha deaeogq|0 1
5wiwrl|deaf4b3 deaed8i|1 0
5wixpj|deaesh5 dealx5a|0 1
5wiym4|deahwvz deaf81v|1 0
5wiytz|deaew57 deaguat|1 0
5wizsf deak624|debayd3 debhrt0|1 0
5wj1e4 deajj35|deas2gf deal8c9|1 0
5wj275|deak0ie debiy0f|1 0
5wj458|deagcuw deagikz|1 0
5wj4u7 deale0g|debaxzm deapq8r|0 1
5wj6z4|debdceo deaz9jf|0 1
5wj8pz|deazgoa deaukqb|1 0
5wja74|debtkll debpdll|1 0
5wjafa|deaht2g deahqkx|0 1
5wjasc|deays94 deawqnp|0 1
5wjbio|deaig6c deaiobw|1 0
5wjbpu|deai58v deaig62|0 1
5wjdct|deajhd4 deark1g|0 1
5wjdvj|deaj82r deamc25|1 0
5wjdzz|debf8bv deavu1p|0 1
5wjfiy|deat8kg deajgvy|1 0
5wjhfv|deanonr deajzkz|1 0
5wji8w|deatqoi deanfmp|0 1
5wjj8n|deanas2 deajy68|1 0
5wjje1 dealmfg deaqtaf|deasor5 deaxwen|0 1
5wjje1|debdbzc deaove5|1 0
5wjjns|deak4df deak847|1 0
5wjjot|debqxcl deak5xs|0 1
5wjk8n|deav9nv deamhf1|0 1
5wjke6|deand8r deakmpz|1 0
5wjksu deal6sv|dearm44 deayd3o|1 0
5wjloi|deb6vms deavhsq|1 0
5wjn84 deay83j|deb3q6f deayvwj|0 1
5wjnnn deakzu7|deamiyl dean398|1 0
5wjowh|dealk1c dealwwq|1 0
5wjp9v|dealfg5 deala2k|0 1
5wjpe6 deancpg|deaowik deanl97|1 0
5wjpx6 deapa5k deapu5a|deb05pi deatx34|1 0
5wjr0z|deaqihs debgb8x|1 0
5wjr1a|deammfn deazai0|0 1
5wjr1a deb16z6|deb1ahc deb192p|1 0
5wjrdx|deamx3o deam0sj|0 1
5wjrvb deaoqdx|deb9qs8 dear77q|0 1
5wjsk4|deax6wr deauri7|0 1
5wjxho deareus|death5x deav85y|1 0
5wjxj2|decgw0o deapn9c|1 0
5wjz08|deapjdc deao6q8|0 1
5wk1c3|deao6vg deapkq1|1 0
5wk29g|deaqezs deaob57|1 0
5wk2vz|deap3yg deaogjn|1 0
5wk466|deas3dk debesqn|1 0
5wk4nu|debvkhm deb5a49|0 1
5wk6mk|deapoto deau5mz|1 0
5wk6pg|deapg68 deb2mbd|1 0
5wkb5y|deayrvu deb27kp|0 1
5wkbe5|deaqdqu deaz95o|0 1
5wkbxt|deasjyh deau6hq|0 1
5wkck8|deaqsop deb6ua5|0 1
5wkct5|deaqrgy deaqrsk|1 0
5wkd9v|deatfgi dear5qz|1 0
5wkdbs|deaqzsm debd5tq|0 1
5wkfkw|deat0hb deb1fpm|0 1
5wkj5y|deavzu7 deasnty|0 1
5wkkwg deasm4n deb0jza|decyx68 deb52al|0 1
5wkkwg deat300 deb02za deb1bdo|deb5jrd deb36qx|1 0
5wkkzy deaspc8 deatha0|debcga0 deatqiw|1 0
5wkmh7|debtx4d deavh1l|0 1
5wkqi8|deaubup deax7bt|0 1
5wkrum|deaz4du deavje8|1 0
5wkrut|debbw5n deaw7oo|1 0
5wksxi|debilmx debd80v|0 1
5wkusw deavypn deb0c4x|deb1296 deb0djx|1 0
5wkv8g deb07vi|debbfoa deb3nwl|1 0
5wkvkr|debbjlb deb8d9n|1 0
5wkzm9|debgu7u deblert|0 1
5wl0k1|deb0j1g decblpc|0 1
5wl0q2 deaz143 deb9iwu|debbtxy debcia8|1 0
5wl18u|debin8m deawq7n|1 0
5wl2aq|deawp9b deay8lr|1 0
5wl3d9|debaakz deb7x9p|0 1
5wl56k|deb0gcx deaznj0|1 0
5wl7yz|deay5f1 deazmrv|0 1
5wl8cu|deay9it deay9mn|1 0
5wl9h2|deb1sh2 deb4d33|0 1
5wl9rp|deb0wsw deb9yb3|0 1
5wlas6|debc1l5 deb976j|0 1
5wlcei debgve0 debh7y0|debhqp0 dec3ppr|1 0
5wle74|deazw3j deazuf5|0 1
5wlftu|debqu5h deb39hx|1 0
5wlfu9 deb045w deb05qy|deb1dfx deb0780|0 1
5wlfue|deb2rug degzrzy|1 0
5wlhhg|deb4t0e deb0o93|0 1
5wlhtn|deb8m2t debjwwb|1 0
5wljoz|deb1cws debc70m|1 0
5wlk44 deb1ajl|debdssf deb66xm|1 0
5wlksr|dep5108 deb1nku|0 1
5wlmfq|deb2odm deb4ux3|1 0
5wlpav deb9ni4|debdmrf deb9u8e|0 1
5wlpib|debdn1l deb6iwz|0 1
5wlrnt|debarfz deceypi|1 0
5wlvmc|debbwdz dec09al|1 0
5wlwsf|deb4a3g debeyq0|1 0
5wlxfe|deb4j3y decdtxq|1 0
5wm2bk deb5r1c|deb62y0 deb7h67|1 0
5wm3gz|deb9o66 deb6jgi|0 1
5wm3lp|deb9baw debav04|1 0
5wm486|decku51 dec92w5|1 0
5wm7t1|debf1su debf2al|0 1
5wm97j|deb7syv deb792f|1 0
5wm9rl|deb9vee deb7kws|0 1
5wm9sm|deb92d3 debm635|0 1
5wmh4o deb8lsv deb901a|debdk35 deb9z8u|1 0
5wmi01|debpfbl debfvae|0 1
5wmi6i debelz2|debf8rm debfh3t|1 0
5wmm9u|dednmlu debh08t|1 0
5wmoh7|debanll decerf1|1 0
5wmsjp|debc6ni debgap0|0 1
5wmv5p|debd8d7 debba2d|0 1
5wmvwy debbdh7|debbdti debmvoj|0 1
5wmw1o|debckm8 debhd6x|1 0
5wmyhw debcpxb|debzdv7 debgwws|0 1
5wmyhw|debefmk decagxb|0 1
5wn1o9|debze5u deblsj2|0 1
5wn29g debf1vi|debfa0m deca0fb|1 0
5wn4bx|debdpjf debm0td|0 1
5wn4i1|debmc9o dechnup|1 0
5wn4mb|dec0mu4 debkrod|1 0
5wn4r3|debu0kw debehc4|1 0
5wn6th debdsib|debez9f debgjz5|1 0
5wn82h|debexh4 debg71l|1 0
5wn9o0|dec2qeu debnz8p|0 1
5wnb51|debdv96 debgv9f|0 1
5wndmg|debi4pe debpjpv|0 1
5wnh4g|debi6fq debj5eb|1 0
5wnhdy|debgche debk3ml|1 0
5wnhki|debq7qk dec0s98|1 0
5wnhnh|debfn3l dec2htl|0 1
5wnial debh7ip|debor4c dec4wwr|1 0
5wnial|debm07y decgpch|1 0
5wnktm|debig5y debfxqf|1 0
5wnkwz|debonfu debk07h|0 1
5wnlin|debvhar decfkx1|0 1
5wnlsj debgolo|debs1lq dec0m99|1 0
5wnlsj|debw7nn debohke|0 1
5wnluq|debzsej debji13|0 1
5wnnp4|decq7y8 dec57o2|0 1
5wno47 debgiqo debgphg|debgren decdq3m|0 1
5wnpab|debg8sn debjo43|1 0
5wnpb3|debtm1d debgajl|1 0
5wnpcg debgrh7|dechg08 debq7jm|0 1
5wnpcg|debqi4m deblk1i|0 1
5wnq63 debi6lj|debipwy dec9d11|0 1
5wnq72|debrkpk debhyye|1 0
5wnrr2|debz1b4 deboqmh|0 1
5wntwa debmgsh debq8nq|debre4x debvzx1|1 0
5wnv69|debheyn debj2ec|0 1
5wnwra|dec3e0k debnxyr|0 1
5wnxkc debi51g|decuhtf dece0bo|0 1
5wnxwm|debio57 debwamt|0 1
5wnxy1 debox6h|dechvtz decqaxw|1 0
5wny11|debjall debi9p9|1 0
5wnz7r|debrvr8 debnfck|1 0
5wo0fs|dectec9 debt4up|0 1
5wo0uk debiem1|debj3or debix5n|0 1
5wo0uk|debsleb debjztp|0 1
5wo2wp|debs1l5 debsf7k|0 1
5wo45y|debkmah debkw30|1 0
5wo5p3|debon1z debthn8|0 1
5wo79i|debjubg dec5tab|0 1
5wo7nb deblon8|debqwsg deby55a|0 1
5wo7y8|dec3apq decige7|0 1
5wo7zd debqnxi|defci12 debsrl4|0 1
5woa1c|deboooj debqe9q|0 1
5woabm|deblicl debljao|0 1
5woc0h|debp9ko dec7bgp|0 1
5woeal|dec1q2m decjjyo|1 0
5wofgc|debn8ke debnn0t|0 1
5wogid|dec4ycb dec6720|0 1
5wohky|debmw1c debmaox|0 1
5wohpj|debm8uf debm8qp|0 1
5wol7w|deh6w0w dec3kk7|0 1
5wollv|debrn8k debtvr8|0 1
5wom0v|debtsjm debq052|0 1
5wombo|dec3n5v dec0iys|0 1
5womoy|decpsn6 dec7rp5|1 0
5wonfq|debroh2 deboai1|1 0
5wooo9|dec7a0x decr3he|0 1
5wor61|debudww decdmll|1 0
5work8|dechzxp debudc3|0 1
5wos0h|dec3jre dec2d6k|1 0
5wosa1|debphme debp7dz|1 0
5wot8j|decnqek decka4p|1 0
5wouet|debq558 debpd4q|0 1
5wowey|debxipn dee673q|0 1
5woy22|deckffg dec0rz6|1 0
5woyax debx5jf|dec5zaj decq8zf|0 1
5woyp1|dec18hb ded4p52|1 0
5wp7f1|debvbuz debt2el|0 1
5wpbv3|dec2wxa decgm1g|1 0
5wpda4|debuix5 debuaq0|1 0
5wpdhs debx2y4|dec9d92 decf5y8|0 1
5wpdi2|dechhe9 deccpq3|1 0
5wpg00 debyjih dec2ifl dec4vc1|deckabx deea8ad|1 0
5wpihe|dec0lf3 debz7uv|1 0
5wpizk|dec3wep decfebf|1 0
5wplsz debx4ns|dec0cab dec4x87|0 1
5wpne3|decgvuf decg0cf|0 1
5wpniy|debzm4e debyzra|0 1
5wppik|dedhree dec6c0p|1 0
5wptqe|ded1esn dec2zvl|0 1
5wpui7|dec07q0 dec06ei|1 0
5wpveo dec0ipk|dedsb2f dec0xzn|0 1
5wpx39|dec3lvn dec2p1m|1 0
5wpx69|decifez dec6kuk|0 1
5wpxpc|deczbvh decfiu0|0 1
5wq0q3|dec4abb dec4hcr|1 0
5wq1qb|dec2z9l dec7slo|0 1
5wq2kw|dec6a4q dec5d8f|1 0
5wq3jd|dec44t9 dec39m1|1 0
5wq4au|ded2vkh decal4m|1 0
5wq4s5 dec43zk|dec4isw dec4b13|0 1
5wq65x|decf71m deciao6|1 0
5wq6zm|dec4fch dec7m3x|0 1
5wq85i|dec56ca dec5fg2|0 1
5wq8mz|dec6wxq dec8nsm|1 0
5wq90v|deccliz dec569o|1 0
5wqa2b|decpd8o deckh59|0 1
5wqcb2|dec6zh6 dec7g6j|1 0
5wqdg1|dec6ti3 dec6ftx|1 0
5wqeoa|decf746 deca04z|1 0
5wqf5k|dec8jy4 dec73gd|0 1
5wqfrf|dec71ku dec7jmp|1 0
5wqfso|dec9rpg decgesf|1 0
5wqg2o dec90ys|dedmy3u deceezf|0 1
5wqg8n|ded26vl decn2ch|0 1
5wqi7d decc0t1|decs79d dedaqqg|0 1
5wqinu|decbvlm decaxmp|0 1
5wqk17|decfvho decgj53|0 1
5wqkh9|dec91s7 dec8otc|0 1
5wqkl4|decl1ja decz68s|0 1
5wqmql|deccbkm decdxde|1 0
5wqn9z|dec9in5 decb47r|1 0
5wqt9m|deddx9t ded393z|0 1
5wqyi0 dech7jg|decknlo decmtxr|0 1
5wqyi0|decmggg decjgcd|0 1
5wr2rx|decc349 decczqz|0 1
5wr41v|decmcke decefvz|0 1
5wr5ve|decfh8v dece3c7|1 0
5wrae5|decp0nb decs7d7|1 0
5wrbkj|decel8w decege3|1 0
5wrccz|dedop6x dedu3kl|1 0
5wrfaj|decewg3 dede91h|1 0
5wrfgn|deceriv deceaid|1 0
5wrisj|decewey decfdiw|0 1
5wrj83|dechm00 deciwo1|0 1
7mz97|8vp7 8qtq|1 0
7mwjc|8yc6 8jfn|0 1
7nvzg|bxfx bvuq|0 1
7o8vo|c06wm18 c06wk6w|1 0
7omvq|c06xrnl c06yamm|1 0
7p99m|c0702jh c06zzxs|0 1
7pekl|c070rkx c070eyu|1 0
7q0kg|c072ppr c072abs|0 1
7q8gf|c073b8f c0738t1|1 0
7q76v c072u24 c072ute|c072v15 c072vlg|1 0
7qmoe|c074j16 c074g8n|1 0
7qwyp|c0757ca c075hqg|1 0
7rno8|c077glz c077hj3|0 1
7rzan c078e21|c078hoz c078qk0|0 1
7rtfk|c077yj3 c07846w|1 0
7skcr|c07aiu6 c07aicl|0 1
7sh0d|c07apgf c07aeti|0 1
7tglx|c07cuul c07dg8y|0 1
7tfa8|c07csvx c07cwje|1 0
7trok|c07dp94 c07dw2n|1 0
7tl61|c07d76a c07dech|0 1
7tvv7 c07dzxh|c07e0z1 c07e0iu|0 1
b81cn|c0lfh11 c0lfanv|1 0
b7sfm|c0leasn c0ldsu6|1 0
b7o7n|c0ldelv c0lds8w|1 0
b8ilg|c0lilta c0lhtoe|1 0
b8e67|c0lh5kp c0lh27p|0 1
b84om|c0lg9ms c0lgas8|0 1
b8wvy|c0ljmee c0llo2r|1 0
b8nyq|c0lidsl c0li9xs|1 0
b8nna|c0lipey c0lie6s|0 1
b9by2|c0lm0yh c0llnwy|1 0
b9br3|c0ln0pu c0lmn0i|0 1
b95qb|c0ll1cz c0lmnhm|0 1
b9ofu|c0lnm3b c0lnvbx|0 1
b9m75|c0lonbj c0ln6pr|1 0
ba7fh|c0lqhz5 c0lqi6s|1 0
baf5q c0lrv9a|c0lsao2 c0lt1f0|1 0
baf5q|c0lsloq c0lsm80|0 1
badp7|c0lsv6f c0lsak3|0 1
badgt|c0lrltf c0lrgc7|1 0
ba9rq|c0lqxn6 c0lqx8q|0 1
baknn c0lsnhw|c0lsume c0lt81e|1 0
bb1kf|c0lw8zj c0lw6lx|0 1
bbvah|c0lz84k c0lzci0|1 0
bblm9|c0lxuhm c0ly45c|1 0
bcb1o|c0m1hbr c0m2bg0|0 1
bc5zn|c0m0o6j c0m0nrb|1 0
bc57w|c0m0eyh c0m0fhl|1 0
bc3uh|c0m2v5n c0m22oo|0 1
bbxwn|c0m1c76 c0m18ae|1 0
bbx86|c0lzk3p c0lzysk|1 0
bcq56|c0m3t7f c0m48z2|0 1
bcluh|c0m2y8a c0m3ffy|1 0
bd106|c0m5dcu c0m5idj|1 0
bdatb c0m6thh|c0m6xyd c0m73e7|0 1
bdacd|c0m6okg c0m71rm|0 1
bd93l|c0m6whh c0m6mzl|1 0
bd86b c0m6haq|c0m6is4 c0m6htm|1 0
bdro2|c0m9sd1 c0m9pmm|1 0
bdmkq|c0m8qju c0m8igf|1 0
bdktu|c0m9r11 c0m9vsl|1 0
be9oy|c0mcp87 c0mcx71|1 0
bet3i|c0mfxj1 c0mgnvf|0 1
beq5w|c0meeu2 c0mejnj|1 0
beov1|c0megu5 c0mez9m|1 0
bf5z3|c0mh6ap c0mgpzf|0 1
bf4n9|c0mglm9 c0mg7v5|0 1
bf3wa c0mg9u3|c0mgaqz c0mhaim|1 0
bf0br|c0mg0hz c0mh53o|0 1
bfiqb|c0mi5o8 c0mi5j1|1 0
bffyd|c0min25 c0mhx3l|0 1
bfw74 c0mk9w8|c0mkddf c0mkd70|0 1
bfrms|c0mk7g4 c0mjvvo|1 0
bgbwm|c0mn5n9 c0mndpw|1 0
bg61q|c0mlyir c0mmk54|0 1
bgsao|c0mpfam c0mqw2k|1 0
bhejh|c0ms6h4 c0mst2n|0 1
bha6n|c0ms4ye c0msu7a|1 0
bhmue|c0mt4f7 c0mtxth|0 1
bhid6|c0msyid c0mteio|1 0
bittc|c0mzcmv c0mzm9w|0 1
bitjk|c0mzmd9 c0mznsv|1 0
bisxx|c0mzlgr c0mz9iq|1 0
biop4|c0myheu c0n0eeu|1 0
bioop|c0mz18d c0myrh9|1 0
biomp|c0mzhg1 c0myhl7|0 1
bii6c|c0my8ra c0mxoma|0 1
bj1qq|c0n0qy9 c0n0e6x|0 1
biwn6 c0n0ccg|c0n1l2g c0oxm59|0 1
bjic9|c0n3dq7 c0n3e7t|0 1
bjx9k|c0n5n7o c0n5h5p|0 1
bkgeg|c0n8e25 c0n8jjq|0 1
bkcfq|c0n7bms c0n86ur|1 0
h1c0i|c1rup1r c1rup3a|0 1
h16jb c1rtdjx|c1ruju5 c1rti6s|1 0
h162c|c1ructu c1rtrxo|0 1
h2m25|c1s3lgb c1s3jqe|0 1
h2k44 c1s4l1m|c1s7356 c1s5e4d|0 1
h2b3g c1s1vhl|c1s3z46 c1s2mw2|1 0
h28ow|c1s0t66 c1s0t7b|1 0
h27ye|c1s3rac c1s4arr|1 0
h1ryi|c1ryvpx c1s0q17|0 1
h3elj|c1sauhl c1saaaj|0 1
h2ru2|c1s4s0j c1s4un7|1 0
h3ktw|c1sb4ao c1sh8d4|0 1
h3kq8|c1sdnm2 c1sdxev|1 0
h56c5|c1so4vh c1spg1a|0 1
h514r|c1smm0s c1sms6h|0 1
h4qik|c1sobed c1skg4e|1 0
h5kuf|c1srgzh c1sr9i2|1 0
h5jh9|c1srgo7 c1sqybn|1 0
h6b6f|c1swfli c1sw8lz|1 0
h65xr|c1sybvb c1svwdt|1 0
h64xz|c1sva1z c1suqlz|1 0
h64f9|c1swzjd c1sx6un|1 0
h6q0e|c1t0as7 c1t3h67|1 0
h6ngh|c1t02te c1szta1|1 0
h6f0b|c1syi5d c1sxv6n|0 1
h7k3r|c1t81vi c1t8euv|1 0
h7ghb|c1tdc5j c1t5qc6|1 0
h7gca|c1tb4rc c1t71hv|1 0
h7e4n|c1t8eze c1t6yxi|1 0
h7ast|c1t8eht c1t6q59|1 0
h7ami|c1t5vx5 c1t5kp6|0 1
h74j4|c1t3dn3 c1t3d2g|0 1
h737x|c1t3650 c1t38ko|0 1
h71at|c1t2mgi c1t2nnb|0 1
h70bo|c1t35i2 c1t2mpc|1 0
h8fv5|c1teczm c1tg2g9|0 1
h8ajp c1tdunz|c1tecnl c1tevv5|0 1
h85ki|c1te6wn c1tcvjp|0 1
h7zj3|c1taen2 c1tdcnd|0 1
h7z10|c1ta98b c1ta5vq|0 1
h98i5|c1tkvr5 c1tkufj|1 0
h92pz|c1tod9n c1tk56e|1 0
h9151 c1tk2ws|c1tkej1 c1tkgpi|0 1
ha1k1|c1ts3px c1tse3x|1 0
h9ydb|c1tqapm c1trnfd|1 0
h9xvq|c1tqkyq c1trerf|1 0
h9um9|c1tsrqb c1tqsmj|1 0
h9epr|c1tn5mz c1tmxz2|1 0
hauet|c1ty58q c1tyzva|1 0
hakwy|c1twej9 c1tvolo|0 1
haitn|c1tvzad c1tvnmn|1 0
haa0k|c1tvm13 c1tu95o|0 1
hbgoc|c1u5mol c1u5j6e|0 1
hb873|c1u2gyx c1u0xbr|1 0
hazf8|c1tzd8c c1tzn5c|0 1
hay01|c1u08s8 c1tzqmo|1 0
